temp_max,temp_avg,temp_min,prec,wd,ws,atmos_pres_avg,atmos_pres_min,atmos_pres_max,rh,ceil_hgt,visibility,FMA
14.2,13.80952381,13,0,130.4761905,5.7,1018.32,1017.7,1019.5,90.44761905,2515.454545,11963.63636,0
15,14.08666667,13.6,0,131.3333333,6.2,1016.66,1016,1017.5,82.54666667,4158.275862,10948.27586,0
18,16.85185185,15,13,149.3333333,7.2,1013.08,1012,1014.5,95,278.25,4840.740741,0
20,17.74545455,15.6,5,280.4761905,6.2,1015.4,1014.8,1016.2,73.54090909,17274.375,11172.72727,0
19,16.44444444,14,1,317.5,5.1,1015,1012.7,1016.7,84.44444444,12832.59259,11481.48148,0
16,14.58181818,13,3,289.0909091,18.5,1007.62,1006.6,1008.9,76.68636364,14322.85714,11677.27273,0
18,14.99285714,13,1.1,289.2857143,14.4,1006.52,1005,1007.7,68.28571429,12171.78571,12157.14286,0
16,14.22608696,12,21,312.6086957,10.3,1013.02,1010,1015.3,91.00434783,6874.347826,9678.26087,1
17,14.9483871,12,10,259.5652174,7.2,1015.925,1014.4,1017.5,80.19032258,10828.06452,11490.32258,0
14,12.03448276,10,20,312.3333333,14.4,1011.34,1010.2,1012.1,92.8,1033.333333,10040,1
12.2,10.975,10,47,309.1666667,8.2,1009,1008.1,1010.2,88.93333333,245,9895.652174,1
14.8,13.26086957,12,25,303.9130435,9.3,1016.58,1014.4,1018.4,82.59565217,3147.391304,12026.08696,1
16,13.86363636,10.8,0.5,165.2631579,6.7,1020.36,1019.6,1020.9,86.95454545,7037.727273,11645.45455,0
16,14.61,12.2,0,165.2631579,5.1,1019.3,1017.4,1021.8,85.665,19600,11150,0
18,15.20909091,13,0,148.75,5.7,1015.14,1013.4,1017.1,93.41818182,4087.5,5618.181818,0
19.6,16.60869565,14,0,214.7058824,10.3,1011.52,1009.2,1013,84.33043478,17654,10252.17391,0
17,15.43076923,14,2.5,300.8,8.2,1015.24,1013.4,1016.2,84.78076923,1111.538462,10780.76923,0
18.2,15.04,10,0.5,272,7.2,1016.683333,1015.2,1017.5,76.75,16971.42857,11450,0
19,17.00909091,14,0,146.6666667,3.1,1019.2,1018.8,1020,75.25909091,11038.75,8919.047619,0
18,15.55238095,14,0,133,6.7,1020.1,1019.1,1021.1,84.52857143,16187.33333,11376.19048,0
21.4,18.07826087,15,0,151.1111111,6.2,1020.34,1019,1021.6,68.4826087,22000,11878.26087,0
16.2,15.24210526,13,1,307.3684211,8.2,1023.56,1022.7,1024.9,86.74736842,6216.944444,5947.368421,0
16,14.14166667,11,0.5,234.7619048,5.1,1023.94,1022.6,1025.3,76.29583333,20200.41667,12616.66667,0
15.2,13.92307692,12,1,156.8181818,4.1,1022.94,1022.5,1023.9,80.23461538,10410,10977.77778,0
16,14.07272727,13,1.5,142.7272727,7.2,1025.125,1024.1,1026.6,81.41363636,5201.818182,11813.63636,0
16,14.21818182,13,0.5,126.8421053,7.2,1024.98,1024.4,1026.1,90.16818182,1343.636364,11628.57143,0
15.2,13.34166667,11,0,322.9166667,7.7,1023.4,1022.2,1025,81.87916667,15682.08333,11991.66667,0
15.4,13.69230769,11.8,0,319.1304348,10.3,1022.7,1021.3,1024.3,85.03461538,7830,11030.76923,0
17,14.52258065,13,0,100,5.1,1023.1,1021.7,1024.3,74.02333333,12900,11329.03226,0
18,15.04516129,12,0,132,5.7,1023.36,1022.1,1024.3,81.73548387,12670,11119.35484,0
21.9,15.509375,12,0,234.8275862,5.1,1024.1,1023.1,1025.1,62.46875,22000,11321.875,0
16,13.99047619,12,0,156.6666667,7.2,1027.35,1026.4,1028.1,76.93333333,14000,11671.42857,0
16,13.47272727,12,0,132.8571429,8.2,1029.06,1024.5,1030.9,66.45909091,22000,12845.45455,0
16,13.792,11,0,145.6,5.1,1030.3,1029.4,1031.4,71.464,22000,11608,0
16,13.75172414,10,0,304.4827586,10.8,1028.4,1027.1,1030.2,76.18965517,16128.62069,11896.55172,0
14,13.37241379,12.6,0,334,11.3,1026.033333,1025.1,1027,78.46896552,9293.793103,10620.68966,0
14,13.08125,12,0.6,143.6666667,5.1,1025.16,1024.3,1026.9,84.084375,325.3125,10671.875,0
14.2,13.36551724,12,0.3,124.4,8.2,1027.04,1026.1,1028.4,87.34137931,8302.666667,11666.66667,0
17,14.04545455,12,0,155,5.1,1023.75,1022.1,1025,78.72272727,22000,10963.63636,0
17,14.02,10.6,0,279,5.1,1021.6,1020.4,1022.5,56.96,12250,10670,0
18,14.13684211,10,0,288.6666667,5.7,1023.74,1023.2,1024.5,76.82631579,22000,13115.78947,0
15,13.23333333,11,0,121.6666667,7.2,1028.35,1027.5,1029.5,86.11111111,8213.333333,10994.44444,0
14.2,12.68,11,0,136.4705882,7.2,1027.26,1026.2,1028.4,80.18,4969.473684,12085,0
17,14.09166667,11,0,172.5,6.2,1026.36,1025.1,1027.4,66.47916667,3060,8983.333333,0
17,14.06363636,12,0,149.5454545,4.1,1024.8,1023.5,1025.8,68.93636364,15025,10781.81818,0
16,13.6,11.4,0,143.3333333,5.7,1025.48,1024.3,1026.6,79.32857143,22000,10728.57143,0
17,13.39,10,0,258.2352941,5.1,1023.38,1021.8,1024.4,78.085,19866.66667,12825,0
18,14.62608696,11,0,280.8695652,10.3,1019.475,1018.1,1020.9,75.83478261,7331.818182,10661.90476,0
14.4,12.38095238,11,17,304.7619048,8.2,1018.82,1018.1,1020.1,85.65238095,934.2857143,10876.19048,1
10.2,9.28,8,73,317,13.4,1017.14,1016.5,1018.3,94.04,298.5,7780,1
11.4,9.992,9,50,320.4,10.3,1019.2,1018.3,1020.2,85.388,319.2,10272,1
14,12.40769231,11,15,326.1538462,11.3,1022.74,1021.4,1023.7,69.94615385,9494.615385,12700,1
14,12.51,11,2,326.5,11.8,1025.06,1024.2,1026.5,77.865,5815,12290,0
16,12.73684211,10.8,2,316.3157895,12.4,1023.7,1022.4,1024.6,83.76315789,6300.277778,6842.105263,0
12.4,11.33333333,11,8.8,337.1428571,7.2,1025.1,1024.3,1026.2,81.33809524,387.1428571,11657.14286,0
14,12,10.6,0.5,138.75,7.7,1027.3,1026.1,1028.7,78.47894737,487.8947368,12200,0
14,12.07,11,0,130,7.2,1028.1,1027.5,1029.1,88.935,12355.55556,10770,0
16,13.34482759,10,0,225.5555556,7.2,1027.3,1026,1028.7,77.36206897,18258.62069,12717.24138,0
15,12.80740741,10,0,308.8461538,5.1,1024.72,1023.4,1025.7,90.56296296,3434.259259,7492.592593,0
14,11.92631579,10,0,291.5384615,4.1,1022.28,1021,1023.4,84.62105263,2805.263158,11410.52632,0
13.4,11.95555556,10,0,312,4.1,1019,1018.3,1020,74.27777778,484.7368421,12989.47368,0
16.6,11.21,9,38,287.5,17.5,1016.74,1015,1017.9,90.205,4392.352941,9270,1
12,10.68571429,8.6,62,332.3809524,12.4,1020.325,1018.6,1022.3,82.49047619,2360.952381,10700,1
14.2,11.97272727,10,4.5,320,13.4,1024.3,1022.8,1025.5,86.86363636,9105.681818,8668.181818,0
13.2,12.20740741,11,3,321.8518519,11.8,1026.35,1025.3,1027.5,93.24814815,227.2222222,7542.307692,0
18,13.784,11.8,1,262,9.3,1023.48,1021.4,1025.2,88.888,8320,5712.5,0
14,12.85454545,11.6,3,319.5454545,10.3,1023.025,1021.8,1024.4,83.42727273,1200.454545,6800,0
14,12.7047619,11.8,3,310,8.2,1022.34,1021.9,1022.9,86.51904762,2308.095238,9961.904762,0
12,11.10526316,10,3,276.8421053,8.8,1023.92,1023.1,1025,91.87894737,7218.947368,11389.47368,0
14,12.36521739,10.8,0.5,302.6086957,6.7,1025.2,1024.3,1026.3,63.89565217,6938.26087,12078.26087,0
15,13.03157895,11,0,137.5,6.2,1024.82,1023.9,1025.6,87.4,8386.315789,12200,0
15.4,12.87619048,10,0,334.7619048,8.8,1025.76,1024.7,1027.3,91.8,15785.71429,10914.28571,0
12.2,11.23478261,10,0.8,221.3043478,9.8,1029.08,1028,1030.2,86.83913043,290.8695652,10713.04348,0
14,11.97,10,0.5,171.5,6.2,1028.66,1027.2,1029.6,84.18,315,10884.21053,0
14,12.75238095,11,0,136.6666667,5.1,1026.34,1025.1,1027.8,88.99047619,1380.47619,11361.90476,0
16,13.58333333,12,0.6,124.5454545,4.1,1024.98,1023.7,1026.1,81.78333333,240,4800,0
14,12.71428571,11,0.3,111.7857143,7.2,1025.18,1024.8,1026.1,88.38214286,409.2857143,11878.57143,0
14,11.90526316,10,0,142.6315789,6.2,1023.4,1021.4,1025.3,84.37368421,16289.47368,10947.36842,0
17.8,14.13913043,9,0,174.7826087,4.6,1019.8,1017.3,1021.7,78.73478261,16552.5,9813.043478,0
17,13.25714286,11,3,297.6190476,15.4,1015.46,1013.9,1016.7,80.38571429,5655.25,8838.095238,0
12.4,10.128,8,28.8,312.8,13.4,1015.72,1014.1,1017.2,81.7875,324,11072,1
12,10.38947368,9,3,296.8421053,7.2,1015.64,1015,1016.6,80.17894737,1421.578947,10600,0
12,11.47777778,10,2,156.1538462,4.1,1016.5,1015.5,1017.6,84.93888889,293.3333333,10711.11111,0
14,12.45714286,10.8,2,126.6666667,7.7,1015.4,1013.3,1016.2,87.93333333,1965.714286,11247.61905,0
17,13.77647059,11,0,181.1111111,4.1,1012.36,1011.6,1013.7,80.62941176,15278.57143,9523.529412,0
17.4,14.19090909,11,0,191.7647059,5.1,1013.28,1011.8,1014.2,85.04545455,16436.47059,10450,0
16,13.79,12,1,249.0909091,4.6,1014.08,1013.5,1014.6,92.225,1084.5,7725,0
15.2,13.965,12.5,1.1,162.6315789,5.1,1016.5,1014.6,1022.2,80.805,7154.473684,6050,0
15,13.64444444,12,9.1,160.7692308,5.1,1015.35,1013.7,1016.6,94.18333333,1977.058824,6005.555556,0
16,14.34166667,14,17,146.9565217,6.2,1010,1007.6,1012.3,87.90833333,1062.272727,5950,1
18,15,13,16,170.5882353,7.7,1009.28,1007.5,1010.3,91.8952381,483,2947.619048,1
14,13.39,13,9,114.5,5.1,1012.06,1011.5,1013,97.62,36,1930,0
12.2,11.7,11,32,119.1666667,8.8,1012.8,1011.2,1014.5,96.6826087,119.3181818,3625,1
10,9.482758621,9,50,121.7241379,7.7,1009.54,1008,1010.8,86.1,502.2413793,7762.068966,1
13,9.630769231,8,45,242.1052632,6.7,1007.36,1004.4,1009.2,88.31538462,308.0769231,9392.307692,1
11.4,9.207142857,6,15,247.9166667,7.2,1002.86,1002.5,1003.5,80.83928571,13796.89655,11668.96552,1
12,10.26666667,7,17,288.6666667,12.9,1004.85,1004.1,1005.8,88.18888889,768.3333333,10622.22222,1
15,11.53,10,14.5,299,10.3,1010.42,1008,1017.7,89.265,3525,10260,0
14,10.9047619,7,29,297.1428571,10.3,1010.58,1008.6,1011.8,87.71428571,2106.190476,11847.61905,1
14,11.35,10,35,317.9166667,8.2,1018.16,1016.4,1019.3,82.48333333,9596.666667,11350,1
14,11.184,9.8,2,81.25,6.2,1023.7,1023.2,1024.7,77.804,1742.4,11096,0
14,10.95555556,9,0,131.1111111,5.1,1022.475,1021.5,1023.8,74.13888889,3923.333333,10644.44444,0
14,12.10526316,10,2,248.9473684,5.1,1018.58,1017.2,1019.2,77.57894737,14024.21053,11410.52632,0
16.2,12.9,10,0,314.0909091,8.2,1018.22,1017.3,1019.3,84.74545455,13357.27273,10927.27273,0
17,13.36,10,0,285.5,7.2,1019.85,1018.9,1020.7,90.79,10846.5,7120,0
19,16.12380952,13,0,143.8095238,6.7,1020.58,1019.8,1021.3,43.75714286,22000,9923.809524,0
23,18.552,13,0,152.3529412,3.6,1017.56,1015.8,1019.1,42.392,12727.27273,10064,0
21.4,17.29090909,14.8,0,179.0909091,7.7,1015.84,1014.7,1016.6,40.75,22000,7877.272727,0
20,16,12,0,246.8421053,7.2,1018.05,1016.6,1019.2,70.72105263,16256.31579,5947.368421,0
16,14.03333333,12,0,156.25,5.1,1022,1021.1,1022.8,66.27083333,19400,10962.5,0
15.4,13.49473684,10,0,151.3333333,6.7,1023.425,1022.1,1024.4,78.37777778,9000,11442.10526,0
19.8,14.85714286,10,0,255.2380952,7.7,1020.18,1015,1022.9,82.4,11353.33333,6866.666667,0
21.2,14.97272727,9,0,276.8421053,6.2,1020.6,1019,1021.3,78.86363636,16012.27273,10386.36364,0
21,17,10.4,0,190,7.7,1020.72,1019.1,1022.2,65.13333333,18121.11111,10137.5,0
23.2,18.76666667,15,0,194.1176471,5.1,1019.52,1019.1,1020.3,50.35555556,22000,12266.66667,0
19.4,15.17894737,11,0,313.1578947,9.3,1023.86,1022.9,1024.7,67.86842105,22000,11457.89474,0
17.2,13.88571429,10,0,297.1428571,7.2,1026.72,1024.9,1028,72.8047619,22000,12580.95238,0
19,16.13636364,11.6,0,191.8181818,9.3,1026.75,1025.4,1027.7,57.05909091,22000,12572.72727,0
15,13.91904762,6.3,0,147,10.3,1026.516667,1023.8,1032.2,82.06666667,18748,12085.71429,0
23,18.95833333,15,0,134.1666667,7.2,1024.75,1023.6,1025.5,30.52083333,22000,9916.666667,0
23,19.65,15.8,0,148.1481481,6.2,1025.94,1025,1027.3,24.51851852,22000,11346.42857,0
23.4,19.65185185,13,0,151.4814815,4.1,1021.76,1019.6,1023.3,29.54814815,22000,10474.07407,0
24,21.32307692,16,0,152.5,5.1,1021.18,1020,1022.2,24.85,9252.631579,10619.23077,0
24,20.33043478,13.8,0,191.3636364,7.2,1018.4,1016.5,1021.7,35.34545455,18917.14286,9756.521739,0
20,16.46666667,10,0,203.1818182,7.2,1018.18,1017.4,1019,60.13913043,17488.23529,10337.5,0
14,12.56,11,0,305,7.7,1019.15,1018.6,1019.7,76.57,22000,10440,0
15.4,12.96666667,11,0.4,327.5,11.3,1019.175,1018.5,1020,77.95833333,2993.75,10908.33333,0
16,12.73333333,11,2,331.25,11.3,1018.7,1013.1,1021.3,76.84166667,7658.333333,11066.66667,0
14,12.08421053,10.6,2.5,331.0526316,11.3,1017.975,1017.3,1018.8,80.81578947,3628.421053,9205.263158,0
15.2,12.55,10,2,329,7.7,1018.52,1018,1019.3,73.43,2596,11900,0
14,12.21052632,10.6,0,298.4210526,6.7,1020.18,1019,1021.3,62.27894737,8350,10884.21053,0
15,12.9625,10,0,137.1428571,4.1,1017.56,1015.8,1018.6,71.71875,3121.25,10825,0
17,13.65,9,4,269.375,10.3,1014.9,1014.4,1015.7,78.54375,8020,10075,0
17,13.67368421,10,0,307.3684211,8.8,1016.225,1015.9,1016.6,76.77368421,12918.42105,10947.36842,0
18,14.75833333,10,0,317.9166667,7.7,1016.52,1015.5,1017.6,76.73333333,9329.166667,11725,0
19,15.22,10,0,320.5,6.7,1017.42,1016.5,1018.1,68.92,14791.66667,10380,0
19.2,15.49473684,10,0,267.7777778,6.2,1018.48,1017.6,1018.8,73.41578947,22000,12978.94737,0
18,15.28,10,0,217,8.2,1020.26,1019,1020.9,72.77,22000,11705,0
22.4,18.32222222,11.2,0,156.1111111,4.6,1019.96,1017.8,1021.6,52.18333333,22000,12644.44444,0
25,20.7826087,15,0,203.6842105,6.2,1016.22,1015,1017.8,47.41304348,13757.5,10852.17391,0
20.4,15.85,12,0,299.4736842,9.8,1015.64,1015.2,1016.4,78.44,13487.77778,9240,0
20,15.82857143,11,0,204.5454545,5.7,1013.56,1011.9,1014.6,73.8,22000,9600,0
20.4,16.575,10.4,0,186.9565217,6.2,1011.44,1010.3,1012.5,69.09583333,22000,10770.83333,0
20,16.7047619,13,0,300,7.2,1013,1012.1,1014,75.1,7892.647059,8752.380952,0
19,16.44761905,12.8,0,263.6842105,7.7,1016.18,1014.9,1017.1,67.42380952,12719.04762,11866.66667,0
19,15.68571429,10,0,266.3157895,4.1,1014.34,1013.7,1014.5,69.83333333,22000,11795.2381,0
22,17.312,12,0,305.8333333,9.3,1016,1015.7,1016.5,59.092,19578.88889,10176,0
17.6,15.20952381,13,1,325.7142857,10.3,1018.84,1011.7,1020.9,75.32857143,15791.42857,10914.28571,0
18,15.08695652,12,0,332.6086957,11.8,1022.38,1021.5,1023.3,68.66086957,6896.521739,10939.13043,0
17,14.70833333,13,0,327.5,13.4,1019.6,1018.7,1020.4,72.1,8421.25,10729.16667,0
16.2,14.33333333,12,0.5,326.1904762,12.9,1018.8,1017.8,1019.9,73.20952381,5453.809524,10914.28571,0
17.6,14.6,11.8,0.5,328.0952381,10.3,1019.38,1019.1,1019.7,75.73,6810,10914.28571,0
18,14.656,12,0,329.2,10.3,1021.575,1020.5,1022.2,65.424,16820.8,12008,0
18,14.97692308,10,0,325.7692308,8.8,1023.325,1022.6,1024.2,68.26538462,9480.769231,11015.38462,0
19,16.54615385,13,0,323.8461538,7.7,1021.96,1020.2,1023.1,70.95384615,18670.76923,11930.76923,0
22,16.89230769,11.4,0,307.3076923,8.2,1018.36,1016.9,1019.6,66.83846154,17426.84211,10619.23077,0
19,15.84,12,0,314.3333333,10.3,1017.04,1016.3,1017.8,71.26,12747.14286,11913.33333,0
18,15.19090909,14,0.6,323.1818182,8.2,1018.32,1017.2,1019.1,82.48636364,1242.727273,8509.090909,0
19,15.17692308,11,0,307.6923077,6.2,1017.433333,1015.9,1018.4,67.20384615,11145.38462,11253.84615,0
21.5,16.75,14,0,280,33.4,1009.6,1004.7,1011.9,72.29090909,6065.555556,8577.272727,1
17,14.04705882,11.8,13,301.1764706,14.4,1011.82,1009.5,1013.2,89.98823529,287.6470588,10094.11765,0
18.4,14.96,12,4,315.5,9.3,1016.48,1014.9,1017.2,79.125,5704,10900,0
19,16.16363636,12,2,304.7619048,5.1,1018.05,1017.8,1018.3,71.77727273,1403.636364,11890.90909,0
20.2,16.47272727,12.8,0,306.8181818,6.2,1018.62,1018.1,1019.2,68.80454545,17561.17647,12450,0
18,16.18947368,13.6,0,242.6315789,7.2,1021.35,1021.1,1021.6,76.17894737,4610.526316,10947.36842,0
18,15.71304348,13,0,315.6521739,10.3,1022.18,1021,1023.1,68.40434783,8783.478261,11678.26087,0
17,14.2,11.8,0,334,12.4,1019.575,1018.8,1020.7,80.78,420,12720,0
19,15.77142857,11.4,0,320,13.4,1018,1016.5,1019.1,69.46190476,11662.38095,11390.47619,0
15.2,13.92173913,12,2,327.9166667,8.2,1018.225,1017.8,1018.8,83.27391304,348.75,10141.66667,0
16.2,15.2173913,12,1,256,4.6,1016.02,1015.2,1016.6,80.39130435,3510,12026.08696,0
20.4,17.04,11.2,0,306.9565217,6.2,1017.425,1016.9,1017.8,60.948,4267.058824,10792,0
18.6,16.24347826,14,0.1,323.4782609,6.2,1018.82,1018.3,1019.3,71.57826087,6114.782609,11539.13043,0
16.4,14.61052632,12.8,0,284,6.7,1017.9,1017,1018.9,77.53157895,3858.947368,12000,0
18,15.24827586,9,0,136.7857143,5.1,1017.48,1016.5,1018.6,64.23793103,22000,11451.72414,0
19,15.94,12,0,125,6.2,1017.16,1016.6,1017.9,70.55333333,14012.96296,12370,0
20,16.6516129,11,0,226.5517241,5.1,1018.5,1017.8,1018.9,72.30333333,22000,9958.064516,0
24,20.26666667,13,0,282.173913,6.2,1016.58,1015.7,1017.8,45.15416667,19833.33333,9633.333333,0
22,17.72380952,14,2,307.1428571,6.2,1018.2,1017.6,1018.9,76.37619048,8559.52381,9266.666667,0
19,16.47692308,13,2,306.9230769,9.3,1018.26,1017.5,1018.7,81.51153846,3831.923077,10938.46154,0
20,16.81904762,13.8,3,327.1428571,8.2,1017.54,1017.2,1017.9,73.4,9597.142857,10914.28571,0
21,17.424,14,0,302.4,10.8,1019.16,1018.8,1019.7,66.144,11767.6,11960,0
19,16.78888889,14,0,335,9.3,1021.5,1020.3,1022.4,66.02222222,5117.222222,10866.66667,0
20,16.92380952,14,0,317.1428571,8.2,1019.4,1018.6,1020.3,74.8047619,7513.333333,11390.47619,0
21,17.68,13.6,0,330,7.7,1017.64,1017,1018.3,69.44,5711.5,9930,0
21,17.66,14.8,0,320.5,11.8,1018.66,1017.9,1019.5,71.46,2515,12150,0
21,17.48571429,14.6,0,324.2857143,10.3,1019.6,1019.1,1020,76.7047619,1300.47619,9171.428571,0
19,16.66315789,14.6,0,324.7368421,13.9,1019.66,1019,1020.3,78.07894737,2622.105263,10968.42105,0
18,16.2047619,11.1,0,314.2857143,13.9,1015.58,1005.9,1018.6,76.06666667,3480,11247.61905,0
20,16.99090909,14,1,318.6363636,13.4,1015.48,1014.8,1016.2,75.68181818,6237.272727,11290.90909,0
19,17.13333333,15,0.5,317.6190476,9.3,1016.88,1016.2,1017.7,77.61428571,8539.52381,12152.38095,0
23.2,19.6,14,0,298.8235294,6.2,1018.46,1018.1,1018.9,72.3952381,10169.09091,11836.36364,0
21,18.08333333,14,0,136.1904762,6.2,1018.98,1018.2,1019.9,74.1625,15103.33333,9670.833333,0
21,17.65,15,0,214.7368421,9.3,1018.08,1017.6,1018.8,78.005,9416.666667,10010,0
22,17.61818182,13,0,296,7.2,1017.34,1016.2,1018.4,72.33181818,14804,10809.09091,0
19,16.47857143,14,0,323.2142857,7.2,1015.54,1014.5,1016.8,72.18928571,6577.142857,11164.28571,0
19,17.02,14,4,301,9.3,1013.72,1012.7,1014.5,72.515,1403.75,10995,0
18,16.83333333,15,0,310,4.1,1018.75306,1017.668617,1019.820173,71.93333333,11150,11200,0
21,17.4,12,0,330,6.2,1017.65,1017.3,1018,65.81666667,22000,10705.55556,0
21,17.43478261,12,0,316.8181818,8.8,1017.516667,1016.3,1019.1,71.39130435,11643.91304,12191.30435,0
19,16.81,12,0,320,11.3,1018.8,1017.9,1020.1,73.515,1358,10960,0
21,16.05882353,13,0,320,8.2,1018.325,1017.8,1018.9,75.87647059,18160,11800,0
19,15.84761905,11,0,320,11.3,1019.12,1018,1019.8,66.83333333,20963.80952,12819.04762,0
20,17.76666667,14.8,0,314.4444444,10.3,1018.275,1017.8,1018.8,68.03333333,11175,11488.88889,0
16,14.66666667,14,0,338.3333333,7.7,1018.3,1018.3,1018.3,74.3,18383.33333,10800,0
17.8,15.78181818,14,0,336.3636364,8.2,1017.125,1016.9,1017.4,75.56363636,373.6363636,11672.72727,0
21,20.33333333,20,0,323.3333333,6.7,1018.75306,1017.668617,1019.820173,63.1,22000,11200,0
18.4,17.9,17.4,0,325,6.2,1020,1019.5,1020.5,67.95,11180,15000,0
16.4,13.98,12,1.5,329,10.3,1019.98,1018.8,1021.1,74.77,2800,13600,0
19,16.9,15,1,330,11.3,1019.48,1018.8,1020.3,82.84375,196.875,9037.5,0
22,18.6,14,0,329.2307692,10.3,1018.34,1017,1019.9,65.96153846,12980.83333,12792.30769,0
22,18.14814815,14,0,259.2592593,8.8,1019.1,1018.2,1019.5,70.58148148,6764.074074,10740.74074,0
21,16.96,13,0,330,7.7,1018.46,1017.6,1019.6,72.88666667,8335.925926,10870,0
22,18.32666667,15,0,321,10.3,1019.14,1018.5,1020,70.83,16203.33333,11500,0
19,16.4625,14,0,320.3125,10.8,1020.483333,1017,1021.5,65.77741935,18598.70968,9838.709677,0
19,16.72413793,14,0,316.8965517,15.4,1020.62,1018.6,1021.6,81.11034483,302.0689655,10993.10345,0
18,16.31724138,13,9,315.862069,11.8,1015,1014.3,1015.9,90.25862069,75,5475.862069,0
24,19.37037037,14.8,10,314.2307692,9.8,1013.05,1012.7,1013.4,75.39259259,9947.777778,11118.51852,0
19.4,17.99310345,16,1,158.6956522,6.2,1017.88,1016.1,1018.6,85.78965517,3993.793103,8455.172414,0
22.4,18.22758621,13,0,324.4827586,7.2,1018.94,1018.4,1019.7,67.07931034,20498.27586,11572.41379,0
19,16.77419355,14,0,326.4516129,10.3,1018.32,1017.3,1019,76.68709677,7987.419355,9941.935484,0
23,19.29230769,15,0,317.3076923,9.3,1014.72,1013.8,1015.7,72.28076923,14500,11638.46154,0
23,19.75172414,13,0,315.5172414,9.8,1015.48,1015.3,1015.8,71.54137931,15305.76923,9237.931034,0
21.4,18.1826087,16,1,275.6521739,8.8,1019.42,1018.1,1020.9,74.17826087,5951.73913,10304.34783,0
22,18.56666667,15,0,331.1111111,10.3,1022.16,1021.1,1022.9,69.31111111,11143.33333,10866.66667,0
21,18.2,15,0,318.1818182,11.3,1019.3,1018.3,1020,71.80909091,11150,11381.81818,0
19.2,16.26923077,13.6,0.2,313.4615385,10.3,1017.18,1015.7,1018.3,81.68846154,12788.07692,9861.538462,0
23,19.04347826,14.8,0.1,304.7826087,11.3,1015.12,1014.2,1015.7,73.5173913,14436.52174,11591.30435,0
23.8,19.58888889,16,0,302.7777778,10.8,1016.06,1015.4,1017.2,83.77222222,7375,2705.555556,0
20,18.63,17,0,303,8.2,1016.32,1015.6,1016.9,92.34736842,29.25,600,0
25,21.06315789,18,0,291.0526316,9.3,1015.94,1015.2,1016.4,90.79473684,4903.055556,273.6842105,0
29,23.22727273,19,0,304.5454545,12.4,1015.16,1014.5,1015.7,54.67272727,22000,10168.18182,0
28,23.66666667,21,0,283.8888889,9.8,1015.725,1015.1,1016.4,41.98571429,22000,9190.47619,0
33,28.03076923,21,0,234.2857143,8.2,1015.5,1014.3,1016.9,34.87692308,22000,13003.84615,0
25,21.22857143,16,0,296.8421053,10.8,1017.22,1016.4,1018.4,71.01904762,20308.84615,8528.571429,0
24.2,19.73684211,15.8,0,314.2105263,9.8,1018.375,1018.1,1019.2,75.51052632,13997.36842,11410.52632,0
23,19.72380952,15.8,0,310.952381,9.8,1021.12,1020.6,1021.8,76.7952381,14716.66667,8019.047619,0
21,17.68888889,14.6,0,315.5555556,11.3,1021.34,1020.3,1022.1,63.53888889,12333.88889,10177.77778,0
24,19.22352941,15,0,307.0588235,9.3,1019.24,1017.8,1020.8,75.22941176,19438.23529,9858.823529,0
24,20.96,16,0,298,12.3,1017.16,1016.2,1018.2,73.925,12191.5,9460,0
23.6,18.33684211,15,0,297.8947368,9.3,1017.7,1016.9,1019,86.16315789,6990.789474,1168.421053,0
26,21.24761905,15,0,291.9047619,10.3,1018.02,1017.7,1018.5,72.1,14277.64706,9700,0
22.6,17.5125,14,0,311.875,10.8,1018.76,1017.9,1019.6,68.98125,15800,10662.5,0
22.2,18.62105263,15,0,307.3684211,10.3,1018.925,1018.3,1019.5,67.97368421,22000,11736.84211,0
24.2,19.26956522,15,0,296.8181818,10.8,1017.575,1016.5,1018.5,70.61304348,21047.3913,9243.478261,0
25.2,20.10526316,16,0,292.6315789,10.8,1016.42,1015.4,1017.5,82.99473684,12759.73684,2547.368421,0
33,27.71,22,0,265.7894737,5.1,1017.2,1016.6,1017.8,57.385,22000,11670,0
32,28.19090909,23,0,182.2222222,8.2,1011.24,1010.1,1012.3,46.54090909,22000,11690.90909,0
35.6,30.88,25,0,205,5.7,1008.22,1006.8,1009.6,30.1,22000,9925,1
37.6,27.35238095,17,0,240.4761905,10.3,1010.06,1008.8,1011.5,47.27619048,12015,7385.714286,1
28.4,22.3,18,0,300.5555556,10.3,1013.2,1012.2,1014.5,68.58333333,12980,7938.888889,0
23,19.5,16,0,319.4117647,9.8,1016,1015.2,1016.9,66.90625,15171.875,10300,0
23,19.36818182,16,0,318.1818182,11.8,1015.76,1014.7,1017.1,75.44090909,11085.90909,9177.272727,0
22,17.74285714,15,0,327.6190476,11.3,1016.64,1015.9,1017.3,70.54285714,17850.95238,10533.33333,0
21.4,17.59090909,15,0,324.5454545,14.9,1017.76,1017.4,1018.2,68.2,21009.54545,10927.27273,0
23.6,20.26666667,15.6,0,307.9166667,13.4,1016.76,1016,1017.4,71,21092.08333,11783.33333,0
22.4,17.87368421,15,0,303.6842105,15.4,1016.64,1016.1,1017.2,77.83157895,11686.31579,10452.63158,0
24,20.11578947,15,0,298.9473684,10.8,1016.42,1015.8,1016.7,75.87894737,12836.31579,10610.52632,0
23,17.84,15,0,319.5,9.8,1017.36,1017.1,1017.9,75.49,14384,10900,0
