deceptive,text
truthful,1.1492697 -0.48747864 0.2143528 0.65654975 1.071929 0.92307466 0.76806927 1.0631057 0.553414 -0.63182735 0.13774428 0.016143423 -0.572348 0.019432291 0.2627679 0.7356591 0.43413687 1.0023994 0.8065696 -1.0695215 -1.1515996 -0.9230406 0.3180574 -0.5222446 0.848188 -0.34018043 -0.93628126 -1.0720603 0.43107888 0.2600432 0.6136298 0.3227495 -0.6389337 0.13915494 0.39757535 0.7575909 0.61310434 0.4386048 -0.24148215 0.884121 0.32059166 -0.79781157 -0.17973119 0.67500836 0.2127031 -1.0587265 -1.0489218 0.541345 0.92531747 0.33636972 -0.28922495 -0.22456768 -0.17899694 -0.07614221 0.0340283 -0.12650116 -0.659327 1.1392541 -0.26282597 0.38647968 0.78017986 0.9291654 0.89220476 0.07042858 0.8523595 -0.60632294 -0.42628324 -0.5876718 -0.3006281 0.6398715 -0.20551565 -0.07387375 -0.67820597 -1.1538651 -0.36335483 -0.92496246 -0.48435724 0.95889807 -0.61840206 0.42688763 0.295543 -0.19244134 -0.29680786 -0.029401861 0.8159513 -0.78644603 -0.3917681 0.930593 0.24553719 0.9764852 0.32783842 -0.29174235 -1.1390111 -0.8931804 -0.5504058 0.32036105 -1.1992137 0.32952705 -0.24955253 -0.8019665 1.1141809 1.0090939 0.69518745 -0.71426696 -0.769291 1.150725 -0.76102024 -0.2954591 -0.4342577 -0.69371307 -0.9367928 -0.4026594 0.74961275 -0.043323744 -0.23182987 -0.6856624 -0.8619617 0.13043809 0.39308283 -1.1029835 -0.27401704 0.94038904 -0.45476836 1.2135464 0.7287904 -0.76390207 1.0223135 -0.999425 -1.1426107 1.0692935 -0.86244184 -0.6416866 0.6265324 0.98835796 0.87018883 -0.121393286 -0.88486445 0.6705987 -0.36363688 -0.55111295 -0.8717129 -0.52972674 0.74650913 -0.3627823 0.6961187 -0.8113146 0.6882427 0.122381374 -0.8173927 -0.26583946 0.86314785 -0.16322148 -0.8902514 0.30018213 -0.87933356 -0.03244396 -0.56380737 -0.37808186 -0.14447929 0.40879148 -0.568486 -1.0107483 -0.22425514 -0.522984 0.093377024 0.9340557 -1.0809554 0.644491 -1.032089 -0.41672322 -0.74790573 0.77964187 -0.60143024 -0.5982455 0.21682207 -0.9594505 -1.0049961 -0.84560287 -0.59862226 -0.37132862 -0.18014388 0.035552055 0.8579977 -0.7862703 0.31822085 -0.8858554 1.1583383 -0.97867054 -0.18595497 0.80840206 -0.6085277 -0.57999045 -0.95974886 -0.5943521 0.7594919 -1.2375993 0.22393596 -0.016527358 0.7324826 -0.46087596
truthful,1.1507422 -0.49000606 0.21474582 0.65798074 1.0688936 0.9217087 0.7716288 1.0627042 0.5513309 -0.6349181 0.13741823 0.013274488 -0.5727464 0.01875853 0.26406693 0.73560864 0.43759724 1.0019082 0.80529314 -1.0682907 -1.1543127 -0.92435133 0.32217246 -0.52164036 0.84447956 -0.34121412 -0.9385932 -1.0724797 0.42742848 0.26189637 0.6153521 0.32484096 -0.638753 0.14130063 0.39962333 0.75548255 0.6123047 0.43608907 -0.24383469 0.8843623 0.32355967 -0.7973274 -0.17826077 0.6741776 0.21099375 -1.0577227 -1.0454401 0.542025 0.9227417 0.33489335 -0.29324824 -0.22660446 -0.17672884 -0.07621175 0.03548272 -0.12742414 -0.6616728 1.1391543 -0.2585059 0.38632715 0.78023237 0.92733496 0.8898059 0.067107625 0.85419333 -0.60450613 -0.4248355 -0.5895154 -0.29867274 0.6398471 -0.20493007 -0.07496786 -0.68017095 -1.153423 -0.36500865 -0.9292589 -0.48047 0.9598909 -0.61749494 0.42939568 0.29183793 -0.19574991 -0.29502496 -0.030175764 0.81805915 -0.7878619 -0.39274558 0.935013 0.24832785 0.97744995 0.32725993 -0.2913656 -1.144161 -0.89554596 -0.55258083 0.32108796 -1.2009045 0.32991353 -0.25372955 -0.8024951 1.1187313 1.0052114 0.6921806 -0.71660817 -0.7690775 1.1524473 -0.76473767 -0.2954372 -0.43294147 -0.693636 -0.94018215 -0.40415135 0.7493166 -0.040773075 -0.23111828 -0.69103736 -0.8606474 0.13389118 0.38979834 -1.1001072 -0.27518043 0.94542325 -0.4593322 1.214479 0.7287468 -0.76318055 1.0227852 -0.9996248 -1.1403936 1.0701098 -0.8633004 -0.6407124 0.6265434 0.9892303 0.8675593 -0.12203287 -0.88831735 0.6741679 -0.36476514 -0.5537919 -0.87097925 -0.5282667 0.74669284 -0.3639016 0.69914514 -0.81350845 0.6879872 0.12130736 -0.8217582 -0.26659718 0.8604977 -0.16398764 -0.88779914 0.30182537 -0.878991 -0.032326773 -0.56532043 -0.37772092 -0.1443164 0.407109 -0.5666916 -1.0110344 -0.2274147 -0.52053845 0.090119146 0.9352897 -1.0791948 0.6401708 -1.034113 -0.4166727 -0.7465019 0.77956766 -0.60239065 -0.5970124 0.2155478 -0.96033186 -1.0054821 -0.8438859 -0.5965643 -0.37251815 -0.18481103 0.035986878 0.85597163 -0.78568715 0.31951064 -0.8852249 1.1572391 -0.98124313 -0.18233742 0.8081369 -0.6076025 -0.5801477 -0.9637442 -0.59592384 0.76085764 -1.2352562 0.22237471 -0.015078255 0.73255485 -0.46400645
truthful,1.1532052 -0.48583654 0.21134882 0.6561778 1.0696132 0.9239148 0.77178943 1.0618188 0.55420005 -0.631499 0.13705654 0.016218767 -0.57307374 0.019208798 0.2605431 0.73699087 0.43463916 1.0019118 0.805601 -1.0707036 -1.1519651 -0.9244962 0.31880146 -0.5214557 0.8485027 -0.33892125 -0.93794036 -1.0715913 0.4299884 0.26463833 0.6148482 0.3204695 -0.63601583 0.13819468 0.40021768 0.75558 0.6119636 0.43649173 -0.24575841 0.88257766 0.3189979 -0.79486334 -0.17962813 0.67413414 0.21131836 -1.060922 -1.0463401 0.5406207 0.9214309 0.33621252 -0.2913656 -0.2263818 -0.17488421 -0.07571238 0.03699789 -0.12629402 -0.65771604 1.1361655 -0.2632283 0.38950628 0.7778013 0.92805725 0.88836896 0.067779794 0.8525086 -0.6060041 -0.42659745 -0.5904596 -0.29915977 0.6425972 -0.20469567 -0.07529276 -0.6777405 -1.1552589 -0.36269495 -0.9286228 -0.4845687 0.9591464 -0.62003165 0.42790607 0.29567686 -0.19559614 -0.2932713 -0.028362956 0.8173704 -0.7834067 -0.39116904 0.9338133 0.24603093 0.97841406 0.32790238 -0.29146916 -1.1415743 -0.89529157 -0.5517134 0.3234343 -1.2009393 0.3304312 -0.25177884 -0.80337685 1.119213 1.0068291 0.693219 -0.71816355 -0.76716524 1.1514411 -0.76047224 -0.2918244 -0.4309056 -0.6931253 -0.9376524 -0.40263683 0.751321 -0.044073228 -0.22839233 -0.6907483 -0.8608803 0.13083129 0.39409107 -1.1027483 -0.27422354 0.94125897 -0.45565522 1.2167437 0.7285353 -0.76403934 1.0241685 -0.9992234 -1.141872 1.0719931 -0.8645108 -0.64271945 0.6280326 0.9900132 0.86819786 -0.119873635 -0.8867846 0.67470515 -0.36098418 -0.55237997 -0.8714649 -0.5292833 0.74328786 -0.36475474 0.6964098 -0.8141866 0.68964374 0.12054404 -0.821826 -0.26561105 0.8615094 -0.16336635 -0.887695 0.29816774 -0.88052475 -0.03277902 -0.56597435 -0.37750372 -0.1448263 0.40813416 -0.5671457 -1.0107694 -0.22678035 -0.5232416 0.0909568 0.93450534 -1.0811746 0.6436519 -1.0349947 -0.41835392 -0.74895453 0.77729183 -0.60477173 -0.5983983 0.21399413 -0.95950943 -1.0026691 -0.8467231 -0.59736985 -0.37169254 -0.18020697 0.034996826 0.85622174 -0.7853592 0.31775433 -0.88372225 1.1590325 -0.9821929 -0.18387851 0.80710775 -0.607808 -0.5801453 -0.96319497 -0.59576356 0.76083094 -1.2373364 0.22252269 -0.015859922 0.73274755 -0.46343774
truthful,1.1503016 -0.48849213 0.21249835 0.65734816 1.0689735 0.92485285 0.76887 1.0627704 0.5502819 -0.6346485 0.13707656 0.013230991 -0.5743639 0.020195276 0.26500866 0.7352196 0.43463412 1.0023904 0.8053906 -1.072564 -1.149884 -0.9235655 0.3200872 -0.5191473 0.8449738 -0.34156007 -0.93796057 -1.0692892 0.42766842 0.26320538 0.6139876 0.32129526 -0.63772994 0.1407909 0.39991936 0.75445604 0.60934657 0.43868774 -0.2430952 0.8828868 0.31858265 -0.7942283 -0.17680255 0.6753488 0.21061774 -1.0597531 -1.0455432 0.5406821 0.9199542 0.3335394 -0.2905689 -0.22552013 -0.17879017 -0.07697443 0.034950268 -0.12713619 -0.65781796 1.1370058 -0.26155433 0.38621083 0.77527934 0.92761254 0.88794225 0.06905329 0.85256773 -0.605997 -0.42638153 -0.5873921 -0.30120778 0.64084876 -0.20391117 -0.07361284 -0.6785928 -1.1521009 -0.36271575 -0.9276739 -0.48479232 0.9553859 -0.6181314 0.42952713 0.29163522 -0.19381005 -0.29396755 -0.026328435 0.8159183 -0.78384364 -0.39030343 0.9316054 0.24615529 0.97766984 0.3274778 -0.29300147 -1.1405051 -0.8931791 -0.54933506 0.31938717 -1.1992714 0.3300768 -0.25011384 -0.80572814 1.1169007 1.0052357 0.6938131 -0.71351075 -0.76623356 1.1486312 -0.76093084 -0.29356134 -0.4330286 -0.6952437 -0.9387861 -0.40493634 0.74895287 -0.039835315 -0.22766595 -0.6871776 -0.8604517 0.1342551 0.39354986 -1.1004592 -0.27475202 0.9436049 -0.45850125 1.2149296 0.72852004 -0.7648855 1.0206653 -1.0021187 -1.1393968 1.0690978 -0.86677104 -0.6416426 0.625141 0.98769337 0.8699966 -0.12005776 -0.8880781 0.6702941 -0.36082163 -0.55034417 -0.8696758 -0.5279063 0.7465787 -0.36588243 0.6966725 -0.81109583 0.6882055 0.12042486 -0.821366 -0.26675853 0.86111945 -0.16621368 -0.89040184 0.3020449 -0.8817118 -0.03218566 -0.5646005 -0.37567154 -0.14208268 0.4086438 -0.5692936 -1.0074401 -0.22865026 -0.5216983 0.0898118 0.93530667 -1.0774021 0.6395558 -1.0311723 -0.41440964 -0.7459288 0.7765872 -0.6006322 -0.600124 0.21607186 -0.9594396 -1.0022442 -0.84642446 -0.5988777 -0.37323368 -0.18460374 0.03829905 0.85474473 -0.788316 0.3188459 -0.884446 1.1544597 -0.97750735 -0.1856693 0.80685806 -0.60659254 -0.5777204 -0.9607508 -0.59585637 0.7609669 -1.2333452 0.22660212 -0.015221322 0.73526186 -0.4638218
truthful,1.1503946 -0.48870903 0.21331842 0.65902245 1.0676221 0.9257693 0.7713202 1.060056 0.55252856 -0.63250345 0.1347062 0.01645808 -0.57366556 0.020033367 0.2639837 0.7353118 0.43397182 1.0010525 0.8078309 -1.0708822 -1.1506716 -0.92278326 0.31878206 -0.5209817 0.8440962 -0.34058174 -0.93866456 -1.0691913 0.43091023 0.25997552 0.6129532 0.32454637 -0.64113814 0.13756724 0.39951217 0.7562432 0.61027867 0.44023025 -0.24275458 0.881332 0.3188543 -0.7965866 -0.17925644 0.67567545 0.21087193 -1.0569915 -1.0475359 0.5409698 0.9248384 0.33536577 -0.29202208 -0.226011 -0.17718323 -0.07552191 0.037686385 -0.12574932 -0.66085815 1.1372366 -0.26129514 0.3891314 0.7790573 0.9258758 0.8916677 0.07026963 0.8553609 -0.6033139 -0.42591676 -0.5879599 -0.2993696 0.6384982 -0.20258385 -0.074203864 -0.6797878 -1.1539266 -0.36507854 -0.92623013 -0.48347583 0.95617056 -0.62134904 0.42621306 0.29423913 -0.19409165 -0.29570693 -0.02834635 0.8138682 -0.78331846 -0.3899673 0.9341065 0.24639198 0.9775848 0.32519016 -0.28994128 -1.140302 -0.8933994 -0.55240613 0.31839377 -1.1961268 0.33218375 -0.25048634 -0.8032003 1.1155189 1.0056207 0.69085747 -0.7144676 -0.7676414 1.15084 -0.7612555 -0.2947247 -0.43335238 -0.6914391 -0.9366718 -0.40087566 0.7526934 -0.04200415 -0.22923118 -0.6865504 -0.8614441 0.1342518 0.393394 -1.1010007 -0.2739377 0.9445584 -0.45882967 1.2131225 0.729334 -0.76512295 1.0235877 -0.9975419 -1.1411687 1.0677056 -0.862984 -0.6411591 0.627316 0.99000406 0.86733705 -0.120983735 -0.88544315 0.67118645 -0.36448735 -0.55364704 -0.86880124 -0.52948594 0.7422904 -0.36398646 0.6990402 -0.813824 0.6874518 0.12301879 -0.82125014 -0.2652548 0.86093825 -0.1652902 -0.88714916 0.29796737 -0.87900156 -0.034741137 -0.5637189 -0.37673062 -0.14045039 0.40757066 -0.5663663 -1.0105827 -0.22507443 -0.5211618 0.091265276 0.9341665 -1.0759541 0.6431049 -1.0328804 -0.4179668 -0.74540794 0.77496463 -0.600913 -0.59918135 0.2145133 -0.95561564 -1.0041194 -0.84655786 -0.5951628 -0.37347597 -0.18059725 0.0390405 0.85800797 -0.78408426 0.31513578 -0.8859052 1.1526905 -0.97905844 -0.18508552 0.8073901 -0.60735756 -0.57792234 -0.9615672 -0.59284294 0.7626851 -1.2372469 0.22222543 -0.015164634 0.730585 -0.4646774
truthful,1.1519023 -0.4873789 0.21389858 0.6597687 1.0729712 0.92614615 0.76888156 1.0607992 0.5507412 -0.6314012 0.13721828 0.013514 -0.57355076 0.023379462 0.26373234 0.7350665 0.4364754 1.0028998 0.8056732 -1.0702016 -1.1536008 -0.92216414 0.31905973 -0.51943606 0.85002685 -0.34127828 -0.93829143 -1.0712798 0.42852703 0.26473126 0.6147677 0.32507548 -0.6388715 0.13786145 0.3994992 0.75870955 0.61237174 0.43736124 -0.24336638 0.881738 0.32026055 -0.7986446 -0.17701939 0.6769225 0.21137805 -1.0596772 -1.0491359 0.54248923 0.9219032 0.33415505 -0.28946912 -0.2264079 -0.17471936 -0.07862953 0.036926623 -0.12722288 -0.66224605 1.1367015 -0.25952116 0.38920975 0.77736294 0.93046796 0.8884521 0.069418386 0.85358495 -0.60503054 -0.42455274 -0.59070075 -0.2985157 0.6400943 -0.20281488 -0.076386765 -0.6819886 -1.1543761 -0.36140704 -0.92877847 -0.48370665 0.95852226 -0.6194335 0.42700303 0.29307753 -0.19456916 -0.29711908 -0.030358844 0.818724 -0.783747 -0.39178112 0.9351568 0.24910434 0.9746793 0.32868364 -0.2924057 -1.1428654 -0.89559036 -0.5508003 0.32207638 -1.200245 0.33108684 -0.2532456 -0.80529946 1.117675 1.0057281 0.69427973 -0.7185421 -0.76942617 1.1511598 -0.7625314 -0.29428968 -0.4328622 -0.6917131 -0.93709016 -0.40260172 0.75412834 -0.04175985 -0.22879146 -0.687875 -0.86438704 0.13204435 0.39088884 -1.1031588 -0.2739888 0.9432554 -0.458745 1.2150606 0.73004055 -0.7637768 1.0222658 -1.0022049 -1.142922 1.0708514 -0.8677049 -0.6425889 0.62684655 0.99052954 0.87156254 -0.11977455 -0.8901115 0.67558825 -0.3647077 -0.5514858 -0.8717801 -0.52832115 0.74749005 -0.36621407 0.69628423 -0.8114025 0.6904046 0.12135125 -0.821027 -0.26566926 0.86171216 -0.16752128 -0.88839346 0.300127 -0.8801714 -0.0349157 -0.5649283 -0.378591 -0.14214875 0.40927565 -0.5696624 -1.0083117 -0.22580603 -0.5220477 0.092436515 0.9348708 -1.0784175 0.642815 -1.035966 -0.41795248 -0.7477497 0.7781948 -0.60611427 -0.5978137 0.21571942 -0.95919114 -1.0064106 -0.8436736 -0.5988182 -0.37110114 -0.18475538 0.03862031 0.85999024 -0.7882852 0.31631836 -0.8855062 1.1575624 -0.9805948 -0.1850175 0.80836916 -0.61012316 -0.5765722 -0.96018654 -0.5958281 0.76371044 -1.2402813 0.22483529 -0.0138928415 0.7314609 -0.46495253
truthful,1.1524642 -0.48703325 0.21465251 0.6589056 1.0745872 0.9288696 0.773675 1.0657619 0.5558955 -0.63539857 0.13892683 0.013217203 -0.57486594 0.02304846 0.2615298 0.73863405 0.43799806 1.0051676 0.80680656 -1.0741547 -1.1559311 -0.9275625 0.32084596 -0.5222039 0.85121304 -0.34185904 -0.9405548 -1.0741642 0.4296089 0.26519498 0.61778116 0.32160258 -0.6366765 0.13831264 0.3975463 0.7566401 0.6122395 0.4351633 -0.24098332 0.87994665 0.32329902 -0.79487514 -0.17711732 0.6776573 0.2137277 -1.0603981 -1.0464598 0.53846955 0.9249211 0.33512038 -0.29173774 -0.22412926 -0.17905542 -0.07685498 0.033980213 -0.12589668 -0.66089594 1.136856 -0.26004 0.3868251 0.77834433 0.92957604 0.8882398 0.06814702 0.85477525 -0.60613036 -0.42729077 -0.5922243 -0.29921064 0.638488 -0.20525329 -0.07381817 -0.6818331 -1.1551994 -0.3620433 -0.92774534 -0.4820632 0.9566885 -0.6212691 0.42654496 0.29433733 -0.19210745 -0.29675668 -0.029398786 0.818926 -0.78307277 -0.38950798 0.931097 0.24899831 0.9756926 0.32622737 -0.2898955 -1.1392812 -0.894551 -0.5508647 0.3198666 -1.1968237 0.3323425 -0.25142163 -0.80462605 1.1134627 1.0078474 0.69413126 -0.714969 -0.7660842 1.1487693 -0.7639671 -0.29316267 -0.42989278 -0.6942417 -0.9363239 -0.4007998 0.7505341 -0.042411715 -0.2306066 -0.68547875 -0.85891527 0.13173182 0.39140528 -1.099782 -0.27490196 0.94277245 -0.45663646 1.213224 0.7276039 -0.7650593 1.0185478 -1.0018356 -1.1419657 1.0701848 -0.86571056 -0.6415139 0.6276765 0.9878245 0.8680937 -0.12229407 -0.8874331 0.6719633 -0.36281246 -0.5544206 -0.8695244 -0.53025645 0.7452545 -0.36504441 0.69825226 -0.8120188 0.69140387 0.12024899 -0.820244 -0.2639896 0.8626158 -0.16503543 -0.88951725 0.300452 -0.87849134 -0.03226375 -0.5635647 -0.37861592 -0.14013937 0.40866745 -0.5692532 -1.008185 -0.22423437 -0.5185369 0.09151561 0.93549883 -1.0770588 0.6407796 -1.0314486 -0.4156826 -0.74651647 0.77830833 -0.60311496 -0.5971991 0.21575718 -0.9564709 -1.0041771 -0.8423046 -0.5981265 -0.3718884 -0.18116738 0.038744725 0.85823596 -0.7859594 0.31700778 -0.8841898 1.1572622 -0.97822815 -0.18223116 0.8060989 -0.608833 -0.57633376 -0.96010184 -0.5920191 0.76076543 -1.2345793 0.22362846 -0.016424946 0.7329766 -0.4602325
truthful,1.154194 -0.4883877 0.2152052 0.6617628 1.0740654 0.92740947 0.7713836 1.0642734 0.5535305 -0.63289213 0.13724248 0.014372877 -0.57683843 0.023070075 0.26295957 0.7396198 0.43529427 1.0072693 0.8090648 -1.0724316 -1.1561989 -0.924711 0.3228044 -0.5246433 0.85035676 -0.3413164 -0.9428909 -1.0718112 0.4306056 0.26547745 0.6153973 0.3216885 -0.636537 0.14105216 0.40054935 0.7564328 0.6128068 0.44037324 -0.24189651 0.8833668 0.3234561 -0.79612994 -0.17783591 0.674966 0.21122964 -1.060747 -1.0481727 0.5415004 0.92588073 0.33456528 -0.29142067 -0.22272287 -0.17771389 -0.077282585 0.034322564 -0.12759139 -0.6585803 1.1389447 -0.26328978 0.38746592 0.7769798 0.92912453 0.88979906 0.06941777 0.85755193 -0.60476404 -0.42529166 -0.58935994 -0.29956335 0.6408696 -0.20337199 -0.07371777 -0.67786396 -1.1528903 -0.36168322 -0.9301717 -0.48460314 0.9600572 -0.62112635 0.42600504 0.29537588 -0.19209361 -0.29745194 -0.029129874 0.81605464 -0.78584415 -0.3912302 0.93565965 0.24674802 0.97682786 0.3273662 -0.29303202 -1.1421862 -0.8919627 -0.5517929 0.3198599 -1.1983138 0.32922196 -0.25199988 -0.8008378 1.1167711 1.0061058 0.6947887 -0.71754676 -0.76732165 1.1504036 -0.7626967 -0.29441875 -0.43388227 -0.69070506 -0.9353458 -0.40118343 0.75050205 -0.043800306 -0.22907723 -0.6878323 -0.86253154 0.13204657 0.38951942 -1.1001735 -0.27463353 0.94190717 -0.4572714 1.2161595 0.7288816 -0.76627135 1.020635 -1.0019681 -1.1413717 1.0737108 -0.863539 -0.6407028 0.6278436 0.99306536 0.8705374 -0.119503416 -0.88935876 0.67133564 -0.36224985 -0.55570763 -0.8697211 -0.5311296 0.7455038 -0.36234087 0.69720113 -0.811841 0.6904719 0.12506242 -0.81932575 -0.2631717 0.86444056 -0.16540933 -0.8874827 0.30058208 -0.88068765 -0.033851426 -0.56506884 -0.37485862 -0.14296944 0.4070807 -0.5698411 -1.0082519 -0.2258412 -0.5230214 0.08938888 0.9356642 -1.0772562 0.6432661 -1.034279 -0.41627955 -0.7447448 0.77601635 -0.6012422 -0.5985003 0.2157616 -0.9558922 -1.0033023 -0.8418918 -0.59526193 -0.37055948 -0.18028164 0.037208635 0.85575694 -0.78347015 0.31572264 -0.88496673 1.1545469 -0.9793162 -0.18281804 0.80597526 -0.6074066 -0.57937986 -0.95764077 -0.5941244 0.75930065 -1.2335753 0.22324033 -0.01343548 0.73257905 -0.46301416
truthful,1.1475816 -0.4856177 0.21515617 0.6571357 1.0675246 0.9249515 0.77086216 1.0590599 0.5532884 -0.6323541 0.13883787 0.015099035 -0.5711457 0.020958852 0.2615033 0.7358438 0.43349782 1.0021181 0.8058983 -1.068135 -1.1530427 -0.92286927 0.3190972 -0.5197648 0.8483301 -0.3416345 -0.9377061 -1.0668663 0.4299003 0.26147163 0.61251765 0.32102478 -0.63752013 0.13773957 0.39828014 0.7602636 0.61198664 0.43670535 -0.24216983 0.8841044 0.3209649 -0.7958541 -0.1783387 0.6772424 0.21339308 -1.0577927 -1.0442299 0.5405002 0.9237667 0.33509555 -0.29316473 -0.22657493 -0.17837314 -0.077350646 0.03747313 -0.1254977 -0.6598 1.1339111 -0.26122993 0.3877051 0.7799037 0.92695004 0.88967645 0.06778081 0.8547568 -0.6042583 -0.4277825 -0.5913541 -0.29818487 0.63909423 -0.20432305 -0.075294 -0.67976236 -1.1553051 -0.36497715 -0.9261643 -0.48122853 0.9564591 -0.6191892 0.4276189 0.2937083 -0.19494575 -0.29723758 -0.029350655 0.8168174 -0.7866195 -0.38998264 0.9327283 0.24663346 0.97418135 0.3255937 -0.29130754 -1.142789 -0.8951122 -0.5509161 0.3206421 -1.1986003 0.33037755 -0.25210547 -0.80528814 1.1167408 1.007073 0.6916825 -0.7161968 -0.7670786 1.150295 -0.7618779 -0.29417723 -0.43355638 -0.6916256 -0.9359508 -0.40287188 0.7509172 -0.042739753 -0.23001996 -0.68978506 -0.8598599 0.13214922 0.3917452 -1.1037048 -0.2766536 0.9401357 -0.45789054 1.2162294 0.72887534 -0.76639456 1.0237459 -1.0013231 -1.1407584 1.0706147 -0.8674242 -0.64101315 0.624939 0.9896351 0.8712658 -0.122102164 -0.88649607 0.672569 -0.36256862 -0.5554281 -0.8718113 -0.5302288 0.7456897 -0.3621592 0.6964744 -0.81334066 0.6908365 0.12043023 -0.82116413 -0.26380873 0.8606618 -0.16294414 -0.89133406 0.3019027 -0.8814635 -0.034289554 -0.5658743 -0.3788992 -0.14051934 0.40861446 -0.5669748 -1.0102406 -0.2240783 -0.5229505 0.089396335 0.93434584 -1.0788156 0.6425697 -1.0340452 -0.4165836 -0.7455211 0.7766104 -0.60536146 -0.597925 0.21673164 -0.95921355 -1.0012776 -0.8454468 -0.5989233 -0.3721924 -0.18204972 0.036679577 0.8592 -0.7846498 0.31837678 -0.8822709 1.1560259 -0.9796756 -0.1867855 0.810067 -0.61058426 -0.58017457 -0.9619685 -0.5931318 0.76090616 -1.235762 0.22295864 -0.015255674 0.7352784 -0.46402368
truthful,1.1489972 -0.4877615 0.21421152 0.658773 1.0674572 0.9198872 0.7677716 1.0571945 0.55049473 -0.63237596 0.13613467 0.015201022 -0.5723274 0.020944215 0.26352087 0.73395956 0.43571144 0.99899167 0.8053579 -1.0700017 -1.1499482 -0.92325914 0.32023332 -0.52080643 0.84766054 -0.3368792 -0.9339147 -1.0665617 0.42697322 0.2640338 0.6153052 0.3210936 -0.6369738 0.13972007 0.39860034 0.7592478 0.6098362 0.4388716 -0.24362476 0.88393766 0.31941435 -0.79756135 -0.17907389 0.6765832 0.20987788 -1.0590231 -1.0431176 0.5389916 0.9214989 0.33553302 -0.2886912 -0.22566135 -0.17601404 -0.07870598 0.03342215 -0.12311223 -0.65978384 1.1347818 -0.25915432 0.38799268 0.7748814 0.9265017 0.8886674 0.06725179 0.8527841 -0.60541195 -0.42412317 -0.5909847 -0.29637238 0.64192516 -0.20660488 -0.07653159 -0.6798963 -1.1509222 -0.36364263 -0.9272754 -0.48217836 0.95715463 -0.6197187 0.42861202 0.29176217 -0.19340055 -0.29744652 -0.02944913 0.816291 -0.7826119 -0.39128536 0.9325585 0.24807449 0.975755 0.32637864 -0.29138348 -1.1393178 -0.89110714 -0.5515792 0.3229749 -1.1993448 0.33107787 -0.25301406 -0.80408025 1.1159214 1.0082468 0.6919467 -0.71335155 -0.7654631 1.1515574 -0.7604704 -0.29518402 -0.43333483 -0.6915622 -0.9355192 -0.4038783 0.75176483 -0.04151631 -0.22815244 -0.6863094 -0.8593993 0.13484225 0.3935815 -1.0994102 -0.2722283 0.9422835 -0.45599106 1.2154168 0.7282181 -0.76538026 1.0192474 -1.0001812 -1.1416758 1.0712091 -0.86194754 -0.642413 0.6234275 0.98731846 0.8680362 -0.11998397 -0.88485575 0.6730456 -0.36243525 -0.551101 -0.8706939 -0.53119385 0.742929 -0.36295053 0.6979711 -0.8135608 0.68966323 0.12194628 -0.81958914 -0.26318094 0.86289215 -0.16263998 -0.88780373 0.30044562 -0.88041556 -0.03160137 -0.56364197 -0.37423733 -0.1442788 0.40564522 -0.56659526 -1.0085943 -0.2241068 -0.52219325 0.09357768 0.9365322 -1.0812399 0.6396348 -1.0342351 -0.4160804 -0.7479325 0.7788256 -0.60316503 -0.59700835 0.21639976 -0.9585541 -1.0011084 -0.84387845 -0.5963329 -0.37376624 -0.18006094 0.03834765 0.8556445 -0.7846919 0.31765795 -0.8853651 1.1534967 -0.98059666 -0.18436883 0.8084747 -0.6099732 -0.57927436 -0.9620126 -0.5966068 0.7601987 -1.2366168 0.22205585 -0.013850829 0.73007196 -0.45952585
